"unixtime","temp","oxy","disc"
1663756801,17.335,8.9245,0.037899
1663757401,17.32,8.926,0.037952
1663758001,17.31,8.931,0.037609
1663758601,17.2975,8.934,0.037783
1663759201,17.2825,8.939,0.038053
1663759801,17.27,8.9395,0.037398
1663760401,17.2575,8.9445,0.037705
1663761001,17.2475,8.946,0.037228
1663761601,17.24,8.951,0.037686
1663762201,17.2325,8.9515,0.037707
1663762801,17.22,8.95,0.037662
1663763401,17.21,8.9595,0.037543
1663764001,17.2025,8.9615,0.037391
1663764601,17.195,8.9645,0.037394
1663765201,17.19,8.9675,0.037406
1663765801,17.1825,8.967,0.037175
1663766401,17.1775,8.9695,0.037002
1663767001,17.1675,8.9745,0.037407
1663767601,17.165,8.9755,0.03712
1663768201,17.16,8.975,0.036777
1663768801,17.155,8.9755,0.037145
1663769401,17.16,8.9765,0.036992
1663770001,17.16,8.9775,0.0367
1663770601,17.1675,8.972,0.036798
1663771201,17.18,8.9675,0.036763
1663771801,17.19,8.968,0.036839
1663772401,17.21,8.9605,0.036682
1663773001,17.23,8.962,0.036557
1663773601,17.2625,8.957,0.036512
1663774201,17.295,8.952,0.037256
1663774801,17.3425,8.9445,0.037295
1663775401,17.39,8.9345,0.036942
1663776001,17.4375,8.9215,0.037011
1663776601,17.49,8.9115,0.037284
1663777201,17.5475,8.9005,0.037486
1663777801,17.5925,8.8875,0.037607
1663778401,17.6425,8.8755,0.038008
1663779001,17.7025,8.866,0.037863
1663779601,17.76,8.856,0.037733
1663780201,17.795,8.847,0.037504
1663780801,17.8425,8.838,0.037424
1663781401,17.8925,8.827,0.037304
1663782001,17.9425,8.8135,0.036837
1663782601,18.0025,8.8035,0.037156
1663783201,18.0575,8.7935,0.037129
1663783801,18.1125,8.7815,0.037129
1663784401,18.155,8.774,0.037107
1663785001,18.1925,8.7655,0.037062
1663785601,18.2175,8.758,0.036882
1663786201,18.2325,8.751,0.036789
1663786801,18.245,8.744,0.036617
1663787401,18.26,8.74,0.036747
1663788001,18.27,8.7365,0.036213
1663788601,18.2775,8.732,0.036046
1663789201,18.2875,8.7285,0.036126
1663789801,18.295,8.7265,0.035816
1663790401,18.2975,8.7215,0.035655
1663791001,18.2925,8.7205,0.035553
1663791601,18.2925,8.719,0.035643
1663792201,18.295,8.72,0.03534
1663792801,18.2875,8.7045,0.035119
1663793401,18.29,8.7085,0.035109
1663794001,18.295,8.7105,0.034994
1663794601,18.29,8.711,0.034857
1663795201,18.2925,8.7105,0.034702
1663795801,18.285,8.7115,0.034458
1663796401,18.2825,8.7105,0.034142
1663797001,18.28,8.7145,0.034091
1663797601,18.275,8.715,0.033887
1663798201,18.27,8.715,0.033764
1663798801,18.26,8.715,0.033594
1663799401,18.2575,8.715,0.033497
1663800001,18.255,8.7135,0.033168
1663800601,18.2525,8.7115,0.033363
1663801201,18.2475,8.713,0.033396
1663801801,18.245,8.711,0.032871
1663802401,18.2425,8.711,0.033166
1663803001,18.2375,8.71,0.033106
1663803601,18.235,8.711,0.032873
1663804201,18.2275,8.7145,0.032721
1663804801,18.22,8.7135,0.032795
1663805401,18.21,8.7205,0.032853
1663806001,18.2025,8.721,0.032465
1663806601,18.1925,8.726,0.032697
1663807201,18.18,8.729,0.032817
1663807801,18.17,8.732,0.032708
1663808401,18.1525,8.7365,0.032848
1663809001,18.14,8.742,0.033051
1663809601,18.1225,8.7455,0.032602
1663810201,18.105,8.7515,0.032797
1663810801,18.085,8.7555,0.032981
1663811401,18.065,8.7575,0.032729
1663812001,18.045,8.765,0.032642
1663812601,18.0225,8.766,0.032472
1663813201,18,8.7695,0.032389
1663813801,17.985,8.773,0.032731
1663814401,17.965,8.7785,0.032744
1663815001,17.9475,8.7805,0.032484
1663815601,17.9275,8.784,0.03292
1663816201,17.91,8.788,0.032873
1663816801,17.9,8.79,0.032873
1663817401,17.88,8.7925,0.032938
1663818001,17.8675,8.791,0.033072
1663818601,17.8575,8.794,0.032974
1663819201,17.845,8.795,0.032913
1663819801,17.835,8.797,0.033084
1663820401,17.825,8.799,0.033158
1663821001,17.815,8.8,0.033197
1663821601,17.81,8.8,0.033381
1663822201,17.8025,8.8005,0.033223
1663822801,17.7925,8.8015,0.033155
1663823401,17.7875,8.801,0.03363
1663824001,17.78,8.802,0.033588
1663824601,17.78,8.8005,0.033654
1663825201,17.775,8.7995,0.033847
1663825801,17.7725,8.7985,0.033896
1663826401,17.7725,8.7985,0.03394
1663827001,17.7675,8.7965,0.034074
1663827601,17.765,8.797,0.033851
1663828201,17.765,8.795,0.034362
1663828801,17.765,8.7915,0.034283
1663829401,17.77,8.792,0.034308
1663830001,17.7781118091173,8.79,0.034577
1663830601,17.775,8.79,0.034697
1663831201,17.775,8.7865,0.034623
1663831801,17.775,8.785,0.034645
1663832401,17.78,8.7865,0.034808
1663833001,17.7875,8.7825,0.034642
1663833601,17.79,8.7815,0.034742
1663834201,17.79,8.778,0.034844
1663834801,17.7975,8.777,0.035015
1663835401,17.8,8.776,0.035277
1663836001,17.8075,8.7765,0.035388
1663836601,17.81,8.771,0.035069
1663837201,17.815,8.772,0.035481
1663837801,17.82,8.7705,0.035426
1663838401,17.8225,8.7705,0.035541
1663839001,17.83,8.769,0.035596
1663839601,17.83,8.766,0.035865
1663840201,17.835,8.768,0.036075
1663840801,17.84,8.767,0.035817
1663841401,17.8425,8.764,0.035837
1663842001,17.845,8.764,0.035889
1663842601,17.845,8.7625,0.036143
1663843201,17.8475,8.7655,0.036178
1663843801,17.85,8.764,0.036244
1663844401,17.8525,8.7655,0.036229
1663845001,17.86,8.763,0.036109
1663845601,17.8625,8.761,0.036474
1663846201,17.865,8.759,0.036369
1663846801,17.87,8.76,0.036348
1663847401,17.8725,8.762,0.036368
1663848001,17.875,8.765,0.036516
1663848601,17.875,8.766,0.036409
1663849201,17.875,8.7695,0.036523
1663849801,17.875,8.7685,0.036508
1663850401,17.8775,8.7705,0.0364
1663851001,17.88,8.7725,0.036478
1663851601,17.885,8.772,0.03647
1663852201,17.8875,8.773,0.036736
1663852801,17.8925,8.778,0.037125
1663853401,17.9025,8.7745,0.036631
1663854001,17.9125,8.7755,0.036699
1663854601,17.9225,8.775,0.036627
1663855201,17.9325,8.7755,0.036662
1663855801,17.945,8.7695,0.036421
1663856401,17.9525,8.769,0.036486
1663857001,17.9625,8.7695,0.036663
1663857601,17.9725,8.771,0.03642
1663858201,17.9825,8.771,0.036384
1663858801,17.995,8.776,0.036615
1663859401,18.01,8.7745,0.036547
1663860001,18.035,8.7695,0.036461
1663860601,18.065,8.764,0.03671
1663861201,18.0925,8.739,0.036808
1663861801,18.1075,8.739,0.03709
1663862401,18.1225,8.735,0.036964
1663863001,18.14,8.726,0.036805
1663863601,18.1475,8.7375,0.036408
1663864201,18.16,8.7375,0.036235
1663864801,18.1725,8.7375,0.036274
1663865401,18.19,8.7395,0.036733
1663866001,18.21,8.736,0.03664
1663866601,18.23,8.7245,0.036993
1663867201,18.2425,8.716,0.036623
1663867801,18.2525,8.722,0.036828
1663868401,18.27,8.7225,0.037051
1663869001,18.29,8.7135,0.036703
1663869601,18.3,8.7025,0.036839
1663870201,18.31,8.69,0.03722
1663870801,18.31,8.697,0.037422
1663871401,18.3225,8.692,0.037405
1663872001,18.3225,8.694,0.037195
1663872601,18.3225,8.7015,0.037427
1663873201,18.3275,8.699,0.037274
1663873801,18.33,8.7015,0.037611
1663874401,18.335,8.702,0.038028
1663875001,18.3375,8.7065,0.038116
1663875601,18.3475,8.706,0.037771
1663876201,18.355,8.7035,0.03789
1663876801,18.3675,8.697,0.038068
1663877401,18.375,8.6915,0.0382
1663878001,18.385,8.687,0.038341
1663878601,18.3875,8.686,0.038547
1663879201,18.39,8.68,0.038695
1663879801,18.39,8.677,0.03899
1663880401,18.39,8.672,0.039126
1663881001,18.39,8.67,0.039617
1663881601,18.385,8.675,0.039772
1663882201,18.3775,8.6765,0.03966
1663882801,18.365,8.681,0.039981
1663883401,18.35,8.686,0.039877
1663884001,18.335,8.6905,0.039577
1663884601,18.315,8.693,0.039664
1663885201,18.295,8.699,0.039596
1663885801,18.2725,8.7025,0.039526
1663886401,18.2525,8.7095,0.039079
1663887001,18.2325,8.7135,0.039244
1663887601,18.2125,8.7195,0.038917
1663888201,18.185,8.725,0.039184
1663888801,18.1675,8.732,0.038961
1663889401,18.1375,8.735,0.038629
1663890001,18.1125,8.739,0.038455
1663890601,18.09,8.7455,0.038282
1663891201,18.065,8.7535,0.037919
1663891801,18.04,8.759,0.037843
1663892401,18.0125,8.7675,0.037379
1663893001,17.985,8.7745,0.036878
1663893601,17.9575,8.786,0.037023
1663894201,17.925,8.795,0.036118
1663894801,17.8925,8.8015,0.0361
1663895401,17.8575,8.808,0.035897
1663896001,17.825,8.816,0.035784
1663896601,17.79,8.824,0.035236
1663897201,17.755,8.8345,0.035177
1663897801,17.715,8.8425,0.034611
1663898401,17.675,8.8525,0.034631
1663899001,17.6375,8.862,0.033988
1663899601,17.6,8.8725,0.033899
1663900201,17.56,8.8805,0.03349
1663900801,17.52,8.889,0.033332
1663901401,17.48,8.8995,0.033143
1663902001,17.4475,8.906,0.03284
1663902601,17.41,8.9135,0.032665
1663903201,17.375,8.9215,0.032507
1663903801,17.34,8.929,0.032095
1663904401,17.2975,8.9365,0.032059
1663905001,17.2575,8.9465,0.031734
1663905601,17.22,8.9545,0.031763
1663906201,17.1875,8.9625,0.031446
1663906801,17.15,8.9715,0.03136
1663907401,17.115,8.978,0.031386
1663908001,17.075,8.982,0.031307
1663908601,17.04,8.992,0.031098
1663909201,17.005,8.9985,0.03077
1663909801,16.965,9.006,0.030803
1663910401,16.9275,9.0165,0.030558
1663911001,16.8975,9.0235,0.03039
1663911601,16.8675,9.03,0.030252
1663912201,16.8275,9.037,0.030415
1663912801,16.79,9.044,0.030232
1663913401,16.76,9.05,0.030068
1663914001,16.72,9.0555,0.029748
1663914601,16.69,9.059,0.029966
1663915201,16.6625,9.0655,0.029699
1663915801,16.6325,9.074,0.029629
1663916401,16.6025,9.0805,0.029359
1663917001,16.57,9.088,0.029466
1663917601,16.54,9.0935,0.029236
1663918201,16.5075,9.1005,0.02935
1663918801,16.4775,9.109,0.028914
1663919401,16.4475,9.1125,0.029011
1663920001,16.415,9.1205,0.028675
1663920601,16.385,9.126,0.028788
1663921201,16.3525,9.1355,0.028416
1663921801,16.32,9.14,0.028274
1663922401,16.2875,9.151,0.027965
1663923001,16.25,9.1605,0.02816
1663923601,16.2125,9.169,0.027763
1663924201,16.175,9.18,0.027696
1663924801,16.135,9.193,0.027632
1663925401,16.0875,9.2015,0.027234
1663926001,16.045,9.2105,0.027018
1663926601,16.01,9.221,0.027065
1663927201,15.9675,9.2305,0.027214
1663927801,15.9225,9.2415,0.026981
1663928401,15.8825,9.2515,0.026739
1663929001,15.8425,9.259,0.026465
1663929601,15.8,9.272,0.02626
1663930201,15.76,9.283,0.026241
1663930801,15.715,9.291,0.025856
1663931401,15.67,9.2975,0.025889
1663932001,15.63,9.3105,0.025751
1663932601,15.59,9.3185,0.025781
1663933201,15.555,9.329,0.025518
1663933801,15.5225,9.3365,0.025357
1663934401,15.485,9.346,0.025152
1663935001,15.445,9.352,0.024987
1663935601,15.4125,9.36,0.024572
1663936201,15.375,9.371,0.024792
1663936801,15.34,9.378,0.024463
1663937401,15.3125,9.384,0.024246
1663938001,15.295,9.3875,0.024293
1663938601,15.2725,9.394,0.024088
1663939201,15.25,9.3975,0.024162
1663939801,15.2325,9.405,0.024029
1663940401,15.22,9.406,0.024197
1663941001,15.21,9.406,0.023949
1663941601,15.205,9.4085,0.024131
1663942201,15.205,9.412,0.024221
1663942801,15.21,9.4095,0.024247
1663943401,15.2175,9.411,0.02416
1663944001,15.225,9.4145,0.024039
1663944601,15.2325,9.412,0.024019
1663945201,15.2475,9.4115,0.024111
1663945801,15.26,9.41,0.024073
1663946401,15.2775,9.405,0.023997
1663947001,15.305,9.4015,0.024212
1663947601,15.3375,9.397,0.024393
1663948201,15.38,9.393,0.024671
1663948801,15.4175,9.386,0.024681
1663949401,15.45,9.3765,0.02483
1663950001,15.4825,9.368,0.024821
1663950601,15.5125,9.3635,0.025082
1663951201,15.545,9.352,0.025602
1663951801,15.605,9.343,0.025774
1663952401,15.6575,9.332,0.02553
1663953001,15.695,9.322,0.025261
1663953601,15.7225,9.3075,0.025221
1663954201,15.76,9.297,0.025032
1663954801,15.795,9.2845,0.025141
1663955401,15.83,9.274,0.025061
1663956001,15.8775,9.261,0.025064
1663956601,15.9225,9.2505,0.025154
1663957201,15.9625,9.239,0.025082
1663957801,15.9975,9.228,0.025148
1663958401,16.025,9.2215,0.025132
1663959001,16.0375,9.2165,0.025269
1663959601,16.0525,9.2095,0.025245
1663960201,16.065,9.2045,0.025069
1663960801,16.08,9.199,0.024723
1663961401,16.09,9.1955,0.024699
1663962001,16.1,9.192,0.024829
1663962601,16.1075,9.1925,0.024656
1663963201,16.11,9.1905,0.024769
1663963801,16.1075,9.1895,0.024821
1663964401,16.1075,9.189,0.024636
1663965001,16.105,9.186,0.024386
1663965601,16.105,9.1825,0.024214
1663966201,16.105,9.184,0.02434
1663966801,16.105,9.183,0.024159
1663967401,16.105,9.183,0.024095
1663968001,16.1,9.181,0.023855
1663968601,16.1,9.1805,0.023843
1663969201,16.1,9.1795,0.024058
1663969801,16.0975,9.179,0.023713
1663970401,16.0875,9.181,0.023805
1663971001,16.0825,9.183,0.023528
1663971601,16.075,9.186,0.023612
1663972201,16.0625,9.186,0.023354
1663972801,16.0525,9.1915,0.023377
1663973401,16.0375,9.1935,0.023009
1663974001,16.025,9.196,0.022735
1663974601,16.01,9.201,0.022421
1663975201,15.995,9.1995,0.022765
1663975801,15.985,9.2045,0.022533
1663976401,15.965,9.2075,0.022251
1663977001,15.9475,9.21,0.022215
1663977601,15.9325,9.212,0.022187
1663978201,15.915,9.2205,0.022107
1663978801,15.89,9.225,0.022194
1663979401,15.87,9.229,0.022071
1663980001,15.855,9.23,0.022008
1663980601,15.84,9.239,0.022202
1663981201,15.82,9.245,0.021856
1663981801,15.8,9.247,0.021676
1663982401,15.78,9.2495,0.021759
1663983001,15.76,9.257,0.021876
1663983601,15.74,9.258,0.021794
1663984201,15.72,9.2645,0.0216
1663984801,15.705,9.268,0.02156
1663985401,15.685,9.2735,0.021461
1663986001,15.665,9.2775,0.021624
1663986601,15.645,9.279,0.021766
1663987201,15.625,9.286,0.021682
1663987801,15.6025,9.2895,0.021623
1663988401,15.585,9.2955,0.021702
1663989001,15.5625,9.296,0.021612
1663989601,15.545,9.3,0.021475
1663990201,15.525,9.3035,0.021623
1663990801,15.5025,9.312,0.021402
1663991401,15.48,9.316,0.021659
1663992001,15.46,9.3215,0.021651
1663992601,15.44,9.3285,0.021578
1663993201,15.415,9.3335,0.021888
1663993801,15.395,9.337,0.021742
1663994401,15.375,9.337,0.0218
1663995001,15.355,9.3435,0.021838
1663995601,15.3375,9.3475,0.021924
1663996201,15.315,9.3515,0.021682
1663996801,15.3,9.3565,0.021834
1663997401,15.285,9.3575,0.02176
1663998001,15.2675,9.3625,0.021972
1663998601,15.2475,9.363,0.021788
1663999201,15.23,9.365,0.021891
1663999801,15.21,9.3685,0.021788
1664000401,15.195,9.3695,0.022229
1664001001,15.18,9.3735,0.02198
1664001601,15.1675,9.3785,0.022052
1664002201,15.155,9.3825,0.022119
1664002801,15.145,9.381,0.022203
1664003401,15.1325,9.384,0.022025
1664004001,15.125,9.384,0.022079
1664004601,15.1175,9.383,0.022166
1664005201,15.11,9.38,0.022228
1664005801,15.105,9.377,0.02237
1664006401,15.095,9.377,0.022182
1664007001,15.09,9.376,0.0223
1664007601,15.085,9.3755,0.022275
1664008201,15.08,9.377,0.022182
1664008801,15.08,9.382,0.022303
1664009401,15.075,9.3865,0.022352
1664010001,15.07,9.3855,0.022189
1664010601,15.07,9.388,0.022293
1664011201,15.0675,9.394,0.022251
1664011801,15.065,9.3925,0.022347
1664012401,15.065,9.3965,0.022453
1664013001,15.06,9.395,0.02235
1664013601,15.0575,9.396,0.022337
1664014201,15.06,9.397,0.022468
1664014801,15.055,9.3965,0.022562
1664015401,15.05,9.398,0.022281
1664016001,15.05,9.398,0.022391
1664016601,15.045,9.4005,0.022403
1664017201,15.045,9.398,0.022667
1664017801,15.045,9.398,0.02258
1664018401,15.045,9.402,0.02253
1664019001,15.045,9.404,0.02261
1664019601,15.04,9.4075,0.022607
1664020201,15.04,9.4085,0.022637
1664020801,15.04,9.409,0.022681
1664021401,15.03,9.413,0.022625
1664022001,15.03,9.415,0.022606
1664022601,15.035,9.418,0.022727
1664023201,15.04,9.4225,0.022638
1664023801,15.04,9.4285,0.022688
1664024401,15.04,9.4325,0.022693
1664025001,15.045,9.4335,0.022489
1664025601,15.0525,9.4285,0.022528
1664026201,15.0625,9.434,0.022611
1664026801,15.075,9.4335,0.02259
1664027401,15.09,9.433,0.022556
1664028001,15.1025,9.4355,0.022785
1664028601,15.1175,9.432,0.022634
1664029201,15.135,9.4265,0.0227
1664029801,15.1525,9.4245,0.022703
1664030401,15.17,9.424,0.022942
1664031001,15.185,9.417,0.022627
1664031601,15.2025,9.405,0.022862
1664032201,15.2175,9.3985,0.022825
1664032801,15.2325,9.3945,0.022784
1664033401,15.25,9.3995,0.02274
1664034001,15.27,9.3995,0.022817
1664034601,15.295,9.3915,0.022888
1664035201,15.3175,9.3845,0.023125
1664035801,15.345,9.3865,0.023038
1664036401,15.375,9.3775,0.02309
1664037001,15.4075,9.3665,0.022817
1664037601,15.435,9.3635,0.023168
1664038201,15.47,9.3565,0.023343
1664038801,15.51,9.3485,0.023422
1664039401,15.545,9.3385,0.023307
1664040001,15.5725,9.3255,0.023504
1664040601,15.6,9.323,0.023236
1664041201,15.625,9.318,0.023244
1664041801,15.65,9.3095,0.023283
1664042401,15.6825,9.3015,0.023289
1664043001,15.715,9.288,0.023202
1664043601,15.74,9.278,0.023032
1664044201,15.7625,9.272,0.023025
1664044801,15.785,9.264,0.023188
1664045401,15.805,9.252,0.023049
1664046001,15.815,9.246,0.022734
1664046601,15.8275,9.2445,0.023064
1664047201,15.8425,9.2395,0.022879
1664047801,15.8575,9.237,0.0228
1664048401,15.875,9.223,0.022759
1664049001,15.895,9.2145,0.022566
1664049601,15.915,9.211,0.022802
1664050201,15.93,9.2065,0.02257
1664050801,15.9425,9.198,0.022746
1664051401,15.955,9.1955,0.022489
1664052001,15.97,9.19,0.022463
1664052601,15.985,9.1825,0.022417
1664053201,16,9.173,0.022303
1664053801,16.015,9.169,0.022349
1664054401,16.025,9.167,0.022231
1664055001,16.035,9.1595,0.022016
1664055601,16.045,9.1565,0.022247
1664056201,16.055,9.1535,0.022032
1664056801,16.0625,9.147,0.022028
1664057401,16.065,9.142,0.022083
1664058001,16.07,9.1395,0.021938
1664058601,16.0725,9.139,0.021957
1664059201,16.075,9.134,0.02178
1664059801,16.08,9.1335,0.021638
1664060401,16.08,9.134,0.021832
1664061001,16.08,9.1335,0.021793
1664061601,16.08,9.1335,0.021658
1664062201,16.08,9.1355,0.021494
1664062801,16.08,9.132,0.021476
1664063401,16.075,9.1345,0.021533
1664064001,16.075,9.136,0.021432
1664064601,16.075,9.138,0.021377
1664065201,16.075,9.1375,0.021226
1664065801,16.075,9.137,0.021453
1664066401,16.075,9.1375,0.021502
1664067001,16.075,9.135,0.021534
1664067601,16.075,9.1365,0.021325
1664068201,16.075,9.1395,0.021612
1664068801,16.07,9.137,0.021607
1664069401,16.0675,9.1395,0.021287
1664070001,16.06,9.1405,0.02162
1664070601,16.0575,9.142,0.021676
1664071201,16.0525,9.1455,0.0215
1664071801,16.0425,9.146,0.021492
1664072401,16.035,9.1495,0.0217
1664073001,16.025,9.1525,0.021606
1664073601,16.0175,9.153,0.021812
1664074201,16.01,9.155,0.021881
1664074801,16,9.153,0.021974
1664075401,15.9925,9.1545,0.021797
1664076001,15.99,9.154,0.021825
1664076601,15.9825,9.1535,0.022131
1664077201,15.9825,9.155,0.021934
1664077801,15.975,9.1545,0.022099
1664078401,15.975,9.1545,0.022043
1664079001,15.9725,9.1535,0.022378
1664079601,15.97,9.156,0.022172
1664080201,15.965,9.1545,0.022391
1664080801,15.965,9.159,0.022278
1664081401,15.9575,9.158,0.022456
1664082001,15.955,9.158,0.022565
1664082601,15.95,9.159,0.02264
1664083201,15.945,9.1595,0.022657
1664083801,15.9425,9.1585,0.022834
1664084401,15.94,9.163,0.022743
1664085001,15.935,9.162,0.022797
1664085601,15.93,9.1615,0.023073
1664086201,15.93,9.162,0.022938
1664086801,15.9275,9.1605,0.022748
1664087401,15.9225,9.16,0.022928
1664088001,15.9225,9.16,0.023034
1664088601,15.925,9.16,0.022877
1664089201,15.925,9.159,0.022919
1664089801,15.925,9.156,0.023084
1664090401,15.925,9.155,0.022966
1664091001,15.93,9.152,0.023105
1664091601,15.93,9.1525,0.022923
1664092201,15.93,9.155,0.022968
1664092801,15.93,9.153,0.023102
1664093401,15.93,9.152,0.023161
1664094001,15.93,9.1485,0.023286
1664094601,15.93,9.151,0.023157
1664095201,15.93,9.1525,0.022973
1664095801,15.935,9.1515,0.02312
1664096401,15.9375,9.1475,0.023068
1664097001,15.9425,9.145,0.023118
1664097601,15.945,9.145,0.023052
1664098201,15.945,9.144,0.023168
1664098801,15.9525,9.144,0.023057
1664099401,15.955,9.1425,0.023133
1664100001,15.955,9.1395,0.023081
1664100601,15.9625,9.14,0.023111
1664101201,15.965,9.1375,0.023216
1664101801,15.97,9.1355,0.023245
1664102401,15.9725,9.135,0.023156
1664103001,15.975,9.134,0.023127
1664103601,15.9775,9.1325,0.023279
1664104201,15.98,9.1315,0.02318
1664104801,15.9825,9.133,0.023104
1664105401,15.985,9.137,0.023003
1664106001,15.985,9.141,0.022814
1664106601,15.985,9.144,0.022919
1664107201,15.985,9.1445,0.022891
1664107801,15.9875,9.1455,0.023264
1664108401,15.995,9.15,0.02319
1664109001,15.9975,9.149,0.023185
1664109601,16,9.146,0.022983
1664110201,16.0025,9.143,0.023135
1664110801,16.0125,9.1445,0.022919
1664111401,16.0175,9.1405,0.022983
1664112001,16.025,9.135,0.023109
1664112601,16.0325,9.1375,0.023174
1664113201,16.0425,9.1405,0.023261
1664113801,16.0525,9.143,0.023102
1664114401,16.065,9.1445,0.023195
1664115001,16.08,9.139,0.023086
1664115601,16.095,9.138,0.023248
1664116201,16.11,9.13,0.023041
1664116801,16.125,9.13,0.023085
1664117401,16.14,9.128,0.023001
1664118001,16.1575,9.125,0.023283
1664118601,16.18,9.118,0.023455
1664119201,16.205,9.112,0.023268
1664119801,16.225,9.1005,0.023294
1664120401,16.245,9.0895,0.023308
1664121001,16.255,9.081,0.023508
1664121601,16.27,9.083,0.023429
1664122201,16.2825,9.0795,0.023595
1664122801,16.295,9.0745,0.023432
1664123401,16.3025,9.075,0.023542
1664124001,16.315,9.0725,0.02358
1664124601,16.325,9.069,0.023521
1664125201,16.3375,9.0675,0.023444
1664125801,16.345,9.066,0.023268
1664126401,16.36,9.065,0.023449
1664127001,16.375,9.0615,0.02342
1664127601,16.395,9.065,0.023351
1664128201,16.41,9.0535,0.023504
1664128801,16.43,9.048,0.02355
1664129401,16.445,9.0515,0.023503
1664130001,16.465,9.05,0.023647
1664130601,16.4875,9.043,0.023579
1664131201,16.5125,9.0315,0.023681
1664131801,16.5475,9.0135,0.023897
1664132401,16.585,8.9965,0.023577
1664133001,16.6225,8.987,0.023495
1664133601,16.6575,8.9775,0.023598
1664134201,16.6925,8.9735,0.02337
1664134801,16.7175,8.9645,0.023547
1664135401,16.74,8.9625,0.023641
1664136001,16.755,8.955,0.023198
1664136601,16.7625,8.9505,0.023124
1664137201,16.7625,8.95,0.023065
1664137801,16.7725,8.9425,0.023109
1664138401,16.785,8.9375,0.023082
1664139001,16.7925,8.9325,0.022781
1664139601,16.795,8.9265,0.022992
1664140201,16.805,8.925,0.022779
1664140801,16.82,8.922,0.023019
1664141401,16.8325,8.916,0.023016
1664142001,16.8375,8.915,0.022932
1664142601,16.8425,8.9155,0.023053
1664143201,16.85,8.915,0.022771
1664143801,16.8525,8.917,0.02271
1664144401,16.8525,8.9185,0.022787
1664145001,16.85,8.915,0.022838
1664145601,16.85,8.918,0.022476
1664146201,16.85,8.9165,0.022498
1664146801,16.8575,8.915,0.022294
1664147401,16.86,8.9155,0.022128
1664148001,16.855,8.9155,0.022203
1664148601,16.855,8.9155,0.021985
1664149201,16.855,8.916,0.021708
1664149801,16.85,8.9175,0.021776
1664150401,16.8425,8.9215,0.021793
1664151001,16.83,8.926,0.021468
1664151601,16.8175,8.9255,0.021484
1664152201,16.8075,8.9275,0.021551
1664152801,16.7975,8.927,0.021536
1664153401,16.7925,8.9295,0.021374
1664154001,16.78,8.931,0.021475
1664154601,16.7775,8.9315,0.021331
1664155201,16.77,8.9355,0.022385
1664155801,16.765,8.9405,0.025835
1664156401,16.765,8.9365,0.027317
1664157001,16.755,8.93,0.028164
1664157601,16.7475,8.929,0.028069
1664158201,16.74,8.934,0.027647
1664158801,16.735,8.936,0.028293
1664159401,16.73,8.9415,0.02825
1664160001,16.73,8.9435,0.028416
1664160601,16.725,8.949,0.028797
1664161201,16.7225,8.9495,0.029226
1664161801,16.725,8.951,0.029467
1664162401,16.725,8.955,0.029247
1664163001,16.725,8.953,0.029011
1664163601,16.725,8.953,0.028578
1664164201,16.725,8.958,0.028597
1664164801,16.725,8.9595,0.028919
1664165401,16.725,8.9645,0.029524
1664166001,16.72,8.967,0.030078
1664166601,16.7175,8.9705,0.030389
1664167201,16.715,8.9715,0.030805
1664167801,16.705,8.9765,0.031544
1664168401,16.6975,8.9785,0.03178
1664169001,16.69,8.982,0.031823
1664169601,16.6775,8.9865,0.032141
1664170201,16.67,8.99,0.032158
1664170801,16.655,8.995,0.032057
1664171401,16.64,8.9975,0.031692
1664172001,16.6225,9.0075,0.03201
1664172601,16.6,9.0125,0.031748
1664173201,16.58,9.0155,0.03149
1664173801,16.56,9.0195,0.031501
1664174401,16.535,9.022,0.031124
1664175001,16.5125,9.029,0.030948
1664175601,16.485,9.0345,0.030864
1664176201,16.4625,9.04,0.030378
1664176801,16.44,9.045,0.030411
1664177401,16.41,9.051,0.030172
1664178001,16.385,9.057,0.030179
1664178601,16.3625,9.063,0.029659
1664179201,16.3375,9.0675,0.029311
1664179801,16.31,9.0725,0.02886
1664180401,16.2875,9.0795,0.028423
1664181001,16.26,9.085,0.028396
1664181601,16.23,9.091,0.028329
1664182201,16.21,9.096,0.027698
1664182801,16.18,9.102,0.027629
1664183401,16.1625,9.1065,0.027277
1664184001,16.135,9.11,0.027068
1664184601,16.11,9.1145,0.026781
1664185201,16.085,9.1215,0.026557
1664185801,16.065,9.125,0.026543
1664186401,16.0425,9.132,0.026197
1664187001,16.015,9.135,0.026072
1664187601,15.9925,9.142,0.026069
1664188201,15.97,9.147,0.025809
1664188801,15.95,9.153,0.025528
1664189401,15.9225,9.1595,0.025355
1664190001,15.8975,9.1635,0.025191
1664190601,15.8725,9.1685,0.024892
1664191201,15.8475,9.1745,0.024877
1664191801,15.8225,9.182,0.02471
1664192401,15.8,9.1875,0.024458
1664193001,15.7775,9.194,0.024241
1664193601,15.7525,9.201,0.024167
1664194201,15.7325,9.2095,0.024163
1664194801,15.7125,9.2135,0.023944
1664195401,15.695,9.2205,0.02389
1664196001,15.6825,9.223,0.02368
1664196601,15.675,9.223,0.023517
1664197201,15.67,9.226,0.023635
1664197801,15.665,9.228,0.023387
1664198401,15.66,9.224,0.023516
1664199001,15.66,9.225,0.023879
1664199601,15.66,9.228,0.025198
1664200201,15.665,9.2255,0.025751
1664200801,15.6675,9.226,0.026067
1664201401,15.6775,9.2255,0.025945
