Etheostoma_olmstedi_presence,Slope,ArbolateSum,ElevCat,PctAg2006Slp10Cat,CBNFCat,FertCat,ManureCat,Pestic97Cat,BFICat,RunoffCat,RdDensCat,PctImp2001Cat,Al2O3Cat,CaOCat,Fe2O3Cat,K2OCat,MgOCat,Na2OCat,P2O5Cat,SCat,NCat,HydrlCondCat,KffactCat,ClayCat,SandCat,OmCat,PermCat,RckDepCat,WtDepCat,InorgNWetDep_2008Cat,NH4_2008Cat,NO3_2008Cat,SN_2008Cat,PctConif2001Cat,PctCrop2001Cat,PctDecid2001Cat,PctGrs2001Cat,PctHay2001Cat,PctMxFst2001Cat,PctUrban2001Cat,PctWdWet2001Cat,HUDen2010Cat,PopDen2010Cat,Precip8110Cat,Tmax8110Cat,Tmean8110Cat,Tmin8110Cat,MSST_2008,MWST_2008
1,-5.589643404,2.253604911,4.415690701,1.409225302,2.130928116,2.808657169,1.696277453,2.226284657,44,355,2.229854584,0.442568858,12.49112727,0.712983423,1.267315318,0.933049926,0.225559962,0.787644713,-1.928536172,-2.086476533,-3.655523211,2.271159383,0.28,32.54,29.33061856,-0.494296322,1.710187816,144.78,129.54,3.572121382,2.237065315,8.136468887,512.9176025,0,0,2.667371381,1.11902116,4.320507605,0,2.1061437,1.409225302,3.359413108,4.261752328,1105.28583,20.51052408,13.77656797,7.038051994,21.75158307,4.814416995
1,-6.456979067,3.931021388,3.603986429,0,1.462428676,2.610248753,1.605372866,6.010586797,39.02434077,356,0.574615538,0.083624987,15.50973701,2.039920791,2.036011964,-0.186329599,1.430499983,1.091923307,-1.713338394,-5.80914299,-3.922073341,-0.21816844,0.250243408,31.73,34.14432049,-0.105360516,2.773213527,152.4,24.07,3.580959753,2.507122283,7.259098155,482.05112,2.914750992,3.048378607,2.947210836,0,0,1.445844548,2.066426174,3.522235575,3.226811755,3.986121205,1175.32913,21.57613154,15.08473796,8.591317246,22.89690604,6.998987839
1,-3.732367917,2.218224744,5.320979356,0.600589115,0.512827913,0.667407133,0.246211156,0.70352262,43.44488189,404,4.217015208,1.050591335,10.00530895,0.302178719,1.432451015,0.717156269,0.541344734,-0.072424328,-2.092548844,-3.5133433,-3.845580751,-1.951813876,0.252465999,17.06138153,36.33838583,-0.762858687,2.788181006,85.43082319,177.484524,3.706916434,2.356442797,8.331845504,533.7268242,0.843404413,0,4.404473243,0,1.884550264,0.101990491,2.577860528,0,2.276506084,2.91394174,1012.039129,18.26596354,12.11045903,5.949987666,19.09015726,3.860248364
0,-4.315343415,0.744315467,5.886578357,3.609702476,1.891147127,3.186816821,2.083646173,2.55644477,49,359,2.964423335,0.503155836,11.85643673,1.089409073,1.622272241,0.423409131,0.5147027,0.908362582,-2.231213691,-4.034021162,-3.537395183,-2.725750893,0.267820225,40.69966292,30.46057303,-1.420397403,1.419201973,148.9383146,181.367191,3.031472206,1.915956259,6.853072166,440.9140625,1.177790318,0,2.657348098,0,4.267416229,2.089224988,2.089224988,0,2.963090997,3.708316293,1201.134628,19.57113038,13.35344176,7.126260162,18.51432013,5.026606731
0,-3.897614804,1.498506352,5.634508953,0.100150337,0.038572275,0.057314457,0.004903687,0.127951401,42.54353933,316,0.416140438,0.012907906,7.493293658,1.102118865,0.897311114,0.434409662,0.360059335,-0.537824946,-1.670594016,-1.202874814,-3.480773686,-1.599611262,0.32,19.46,27.8,-0.094310679,2.042518188,87.24,158.72,3.29835146,2.066071159,7.518547809,481.0001541,0.034509981,0,4.574682019,0,0.399831291,1.240651395,0.630105666,0,2.090297781,2.748315134,942.6502063,18.06354718,11.58340628,5.100077314,18.26128699,4.206327867
0,-5.721354971,2.260199376,4.909215467,0,1.05098424,2.237736446,0.381934611,1.698229109,39.96124031,372,2.405780765,0.052842481,14.01494837,-0.040171421,1.672237837,1.234478462,0.528690211,0.607166711,-1.990175511,-2.699780976,-3.995191702,-3.397513376,0.43,40.6,14.23,-1.049822124,1.16938136,146.55,168.4,3.230951786,2.025348425,7.349535942,463.9200134,2.191177043,0,3.965453549,0,3.188656339,0.177140198,0.857215297,2.803595261,1.802191372,2.347755575,1122.893086,20.68985674,14.18946151,7.683979221,21.7399068,6.618135778
0,-4.845007303,4.046711229,5.770583206,3.27506315,1.949205192,2.603394794,1.198933591,2.018891023,49,445,5.321666336,0.90983849,1.536033984,3.537963344,0.094839973,-0.837989615,2.237767998,-1.502901605,-2.111618182,-2.128758886,-2.902402563,-2.37923991,0.397989385,34.42344677,24.91750859,-0.597837001,1.123422162,124.9770403,178.8922073,2.713037261,1.623704932,6.449169615,392.5299082,1.826782603,0,3.547269489,0,3.888348139,1.118600591,2.499550695,0,2.234918621,2.963989881,1069.852719,19.83878397,13.41046005,6.977652676,20.65386061,4.068372077
0,-4.836935801,-0.14387037,5.338750908,0.27343005,0.440484134,0.74522633,0.129592829,0.722520768,48.25157233,423,1.499362469,0.063948725,14.75,0.693147181,0.832909102,1.212983906,-0.510825584,1.526056283,-2.407945564,-5.298317367,-5.449140256,-3.675292141,0.22,28.35,36.1,-0.510825624,2.07819076,146.15,182.88,3.194529471,1.940213113,7.479370736,450.6128697,1.942309785,0,4.336920713,0,2.069168832,2.345066088,1.163543814,0,2.576880564,3.320724589,1091.50424,19.79687415,13.3441614,6.887269133,19.43910127,4.640907974
1,-9.115030192,1.172172492,1.654339574,0,2.29167271,2.761219062,0,4.055659821,52,402,3.428125925,0.574481699,10.13196987,0.512889117,1.073652453,0.774309813,-0.015004548,0.648633264,-2.070878065,-3.255161458,-0.520294671,2.309776463,0.224233871,19.62,45.46,-1.714798428,2.511223958,152.4,63.7,3.760736658,2.304916343,8.746451016,566.8414799,2.550578601,2.454890754,2.066250077,0.279584862,2.252140335,2.51208764,2.3567372,3.221774845,3.488781631,3.5567504,1126.692179,19.29638523,14.64392819,9.990139152,21.14106672,7.890700389
0,-5.753427654,0.917490012,3.879552478,0,1.161924568,1.684945465,0,4.484997238,44,351,5.73700428,0,12.189044,0.468715951,1.258133647,0.816709071,0.269110673,0.545881361,-1.96837976,-3.396717462,-0.352998841,2.274444243,0.2,16.12,55.28,-0.733969175,2.574137784,152.4,158.95,3.774341106,2.375329494,8.562112808,542.9445801,1.593627306,2.179641707,3.872425751,0,0,2.379909176,0,2.689580019,2.09512628,2.929550219,1091.404297,20.42869377,14.12652111,7.821403503,20.11751765,7.668552648
0,-4.833641655,1.285091856,5.583917383,1.562528535,0.982123752,2.320981334,0.607077423,2.69661237,55,337.7743235,2.548040363,0.506325011,14.64871283,0.53310118,1.796194728,1.018509846,0.764536475,0.561826659,-1.851668461,-2.547742953,-3.357223454,-1.523905548,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.392652803,2.171587816,7.5744948,485.6676986,2.964952519,0,3.686097811,1.447562211,3.29023473,1.807467346,2.027072008,0,2.252653086,3.003003861,1142.201987,19.94299726,13.4427395,6.935652279,18.027873,5.157586713
1,-3.943056605,0.782987885,5.419702068,1.957136519,0.986361037,2.405931424,0.444997518,4.792050716,40,331.162614,1.535352078,0.734528289,14.25040054,1.944214578,1.90823158,0.653534841,1.144021524,0.931766372,-1.885033344,-3.388893387,-3.906388857,-1.86560843,0.272151976,31.2856231,34.91635562,-0.964628871,1.285309601,126.5320729,173.0508754,3.734532191,2.570140064,7.723444918,520.421216,2.16914054,0.724563377,3.615507709,2.843176067,3.257511845,0.73918352,1.784131667,0,2.642895964,3.346325305,1133.752072,21.05927104,14.80692245,8.549610124,20.53324661,5.122890931
0,-8.250339022,4.63176343,4.839303227,0.055049672,0.244753305,0.853101988,0.275296691,0.869237221,39.1279004,367,1.153335148,0.025148014,14.36427307,1.877465315,2.29906069,0.244166586,1.501505848,0.943642465,-1.765524661,-3.22007657,-4.095345002,0.123773944,0.316615733,40.79925297,27.6325863,-1.355796447,1.371762285,148.5591341,179.1513582,3.223921689,1.935081108,7.620253672,470.6269118,3.622898656,0,3.667240677,0.644738947,1.601711479,1.542988493,0.674006473,2.736393987,1.488851951,2.707686617,1131.975162,20.45065243,14.07347687,7.690738506,23.15616361,4.644133918
0,-4.799308486,1.782382307,5.492243193,3.128427329,1.492587108,2.739812169,0.866863422,3.219805625,56.77525023,372,1.720767951,0.068568153,14.76767186,1.944959023,2.249762567,0.266416744,1.573859371,0.916032598,-1.941604219,-3.574951199,-4.084461679,-3.224235588,0.31,34.55,23.42,-0.94160854,1.467874348,110.99,176.17,3.118914362,1.928827351,7.193754041,448.6312282,0.167194062,0,3.272860671,1.316342366,4.250689635,0.310397544,0.898480659,0,2.510294453,3.337210856,1099.298145,19.54678502,13.22585158,6.898248436,19.59927658,4.841601562
1,-5.405261357,2.143472121,5.027942512,1.502913769,1.747880059,1.908181518,0.692348565,2.024017948,47.03902785,438,2.956708325,0.413181696,13.44645424,1.249781855,1.609993219,1.046190602,0.900283428,0.887243149,-2.085260736,-4.038520905,-4.500670451,-2.396657823,0.35,22.94,35.22,-0.94160854,1.919859472,108.66,164.43,3.330801255,2.172494998,7.30503679,470.2672365,2.218752171,0,3.783015691,0,3.216830093,2.767531161,2.331728729,0.263578031,4.332858634,5.383798616,1111.175026,19.40353533,12.97678361,6.543036426,19.70479961,4.059125635
1,-9.115030192,-0.104250021,1.521661091,0,1.998472479,2.779146123,0.513167545,3.032743162,53,391,3.935556585,0.395383596,10.51407146,0.672944493,1.153773579,0.786603803,0.072320706,0.649250679,-2.002480464,-3.101092745,-0.71641581,2.081874027,0.203032407,19.32287141,47.82546816,-1.577381494,2.516721409,152.4,71.78614232,3.738349126,2.290065003,8.699107204,548.2887045,2.953414176,3.347464467,2.372318431,0,0.768907226,1.915014475,1.728043655,2.339399066,2.931294419,3.494028876,1155.674837,20.06057723,14.95532274,9.84126108,22.74135671,8.539426412
0,-3.573652215,0.416075287,5.790643702,2.417717024,1.122786021,2.191435849,1.370501189,4.041726705,40,354,1.575304258,0,11.22015465,1.03093838,1.214548621,0.824415725,0.501466041,-0.491428355,-1.800683264,-0.98236019,-2.772553331,-2.860839261,0.31,18.26,32.45,-0.020202707,2.276241118,74.8,175.41,3.551511765,2.108351469,8.489430428,542.993042,0.728919746,0,4.34236709,0,2.905718601,1.910942699,0,0,1.716323636,2.196401114,909.9157749,18.25193381,11.16774269,4.081673081,18.58961506,4.456418868
0,-2.037199398,0.560187053,6.488610033,0,0,0,0,0.04072869,40.79555556,396,1.156838408,0.011363758,6.46034259,2.126585338,0.828539473,0.383645667,0.541821236,-0.871390648,-1.632871783,-1.055978309,-2.779869064,-1.457696683,0.267174603,19.86542857,37.99187937,-0.7552928,2.768225647,94.90765714,173.4168,2.888889888,1.734144584,6.847075979,419.5974615,1.717651497,0,4.54211205,0,0,0.974859086,0.635988767,0,1.488684719,2.003694754,1194.282678,17.42308784,11.00934616,4.591136056,17.49428011,3.577656566
1,-4.82734171,0.773343723,3.452485353,0.652185823,2.146048626,3.336302052,0.295075244,2.763613683,51.02424749,408.1270903,3.371579366,1.445836359,11.27862132,-0.351793832,2.899784044,0.743397794,-0.113190006,0.144629709,-2.03950819,-3.472953568,-0.793069738,5.211466975,0.362345318,20.32271321,34.97200669,-0.412043975,2.146560376,144.6450334,103.1359908,4.002227242,2.487932316,9.184899773,594.1697295,2.162438461,3.045716183,3.522220548,0,2.653995367,1.942799727,2.816549598,0.288517844,4.323420807,5.237958094,1118.868685,19.06872552,14.37811545,9.684765575,20.14412105,7.161512979
0,-3.624892585,0.452984624,5.769752339,3.434607757,1.559460386,2.803029889,1.739644348,3.161221213,55.14047466,359,2.184205868,0.313015916,14.75,0.693147181,0.832909102,1.212983906,-0.510825584,1.526056283,-2.407945564,-5.298317367,-5.449140256,-3.675292141,0.31,34.55,23.42,-0.94160854,1.467874348,110.99,176.17,3.013181269,1.860171437,6.963943496,438.4719427,0.931946878,0,3.816647397,1.177124245,3.871561754,0.570823705,1.46683036,0,3.081881292,3.709105874,1130.925295,19.49743179,13.41442836,7.324528398,18.43926321,4.162246633
1,-5.064968467,2.627851926,4.955125991,3.112511614,2.643704193,3.221571686,2.691436283,4.186597185,53.71956224,453,2.120857511,0.231046577,11.41667778,2.203830968,1.82762431,0.977163589,1.076776601,0.310573444,-2.036993503,-2.990969991,-4.316177473,-1.119096058,0.35,21.62,37.69,-0.891598119,1.771556762,97.24,166.95,4.044362587,2.637123894,8.859545468,572.106954,0.31100576,3.352979329,3.188656339,0.375690444,3.741862497,0,1.422234417,1.115791735,3.272418119,4.272665779,1073.075593,18.22211143,12.25653494,6.28507225,18.74211011,4.060227146
1,-7.483475043,4.889882854,3.438096165,0.544556071,0.425802339,0.992739834,0,0.568653532,30.09366089,402,3.821540774,1.513223617,10.47380296,1.587876005,1.3108886,0.745465893,0.051074872,0.490410206,-2.043811073,-1.912622077,-0.462904555,2.073186576,0.2,16.12,55.28,-0.733969175,2.574137784,152.4,158.95,3.653117824,2.323534506,8.20401663,523.9894707,1.511047759,1.594588123,3.796885622,0.161674089,0.70849275,1.43043613,3.2037054,2.386060578,5.147446182,6.205933056,1043.079609,19.45044943,13.62745659,7.797725568,24.19132572,5.063497896
0,-3.260801293,0.777488329,6.094775548,3.07703008,2.112461753,2.311119995,4.266375254,2.262965295,40.29428571,354,1.987288829,0.112599556,6.043005575,2.351418523,0.871703071,0.253518447,0.904783537,-0.74195501,-1.7772961,-1.187928584,-2.951710661,-1.94145791,0.302469388,18.67714694,31.77823265,-0.035250808,2.292367355,77.33614694,174.3302082,3.478434178,2.093978829,8.213420717,524.875304,0.251314429,0,3.606495573,0,4.120197941,0.282566972,1.381179261,0,2.032276684,2.763934569,925.3593299,17.73791395,10.83597703,3.926969717,17.12386925,4.133780691
0,-4.803141971,-0.149660775,3.337861795,0,2.458584843,2.587124581,0.236814854,5.181260325,43,367,1.452897003,0,11.96566868,0.188552091,2.68938146,0.706884365,0.088163814,0.119226386,-2.018632481,-3.288424663,-0.451806417,2.677761705,0.2,16.12,55.28,-0.733969175,2.574137784,152.4,158.95,3.569087363,2.359499873,7.709421944,499.8185826,3.712254587,3.22511811,3.003863766,0,1.232312358,1.834684514,0,2.207962936,1.086310654,1.677127986,1170.461245,21.50576085,14.92576049,8.340222127,22.42258381,8.636471697
1,-5.448071061,3.933236402,4.853376205,0,0.529560933,1.587171112,0.095074637,5.547096542,30.48316062,372,1.839777381,0.209580485,14.22576714,2.109811189,2.441237504,-0.271109481,1.660851324,0.996465889,-1.690436477,-2.995732254,-3.922073341,0.31903539,0.37,35.19,23.64,-0.755022584,1.255616037,145.54,146.83,3.664815267,2.47848829,7.724450101,511.2353576,2.728732931,0.802257135,3.98258287,2.037444959,2.276602789,2.371647047,1.65055002,0.230371255,2.046798685,2.760531247,1126.344797,21.15978952,14.6019907,8.038940232,22.64607288,6.633535229
0,-7.380065567,8.021292304,3.476935453,0,0,0,0,1.744030372,45,355,1.968794465,0,14.28333473,0.329303737,0.688134644,1.501852651,-0.798507723,1.264126716,-2.302585083,-3.506557931,-5.669381048,-9.790158867,0.28,33.89,41.88,-0.820980552,1.906575144,146.05,172.82,3.58065033,2.287300348,8.004906654,510.6218262,0,0,3.218875825,0,0,0,0,3.36729583,4.967790783,5.958874988,1161.118286,20.84139633,14.37012768,7.891943455,24.49166537,5.707668688
1,-5.013938744,2.844851243,5.389543191,1.467847187,0.786848637,1.633379528,0.426418461,0.750559031,53.18925999,372,4.048144127,0.204770158,14.65069199,0.530531154,1.800611833,1.016801536,0.77046737,0.552050079,-1.848914125,-2.538839251,-3.347789268,-1.514236861,0.407288802,37.55717092,18.597315,-0.993933735,1.3305968,128.6652063,172.3078978,3.277302386,2.020190541,7.576979126,471.7540272,2.608132172,0.684267004,4.135056531,0.283251841,2.588645025,1.568261129,1.608389557,1.230532473,2.687969761,3.424524874,1124.112128,19.85967042,13.49114441,7.115483507,20.80681629,4.874900305
1,-6.215773778,2.865851353,3.112621396,0.334984402,1.82027464,2.22347298,0,3.832565547,53,351,1.543095775,0.102878098,11.71413914,0.999510827,1.591706977,0.783272276,0.394925699,0.467087656,-1.89023557,-2.042590118,-0.236157258,2.225956917,0.210113254,16.170352,55.00579125,-0.741650885,2.573260186,152.4,157.5797062,3.751646207,2.308820748,8.692892977,549.634255,1.971723046,2.329671309,3.568570849,0,2.121805047,3.217552636,1.459959496,2.613121542,1.577378026,2.241117683,1154.09103,21.04297019,14.91608798,8.783573979,22.04699748,6.655847493
0,-3.030965539,2.877286518,5.799811318,0,0,0,0,0.301115217,43.66141732,423,0.358761158,1.0363459,13.56237318,1.742785931,2.272881224,0.26929877,1.451970065,0.785895432,-1.784481883,-2.063606414,-4.142962113,-0.137396301,0.3,19.45,21.41,-0.616186139,2.104134154,89.03,180.19,3.94719243,2.414450884,9.185117722,556.8909912,0,0,4.426966125,0,0,0,2.864223581,0,1.443018929,2.073111503,1299.44093,18.58393295,12.62807786,6.663275024,19.28351584,3.535686717
0,-4.677101298,4.220507206,5.631304618,2.542177975,2.172531965,2.669934568,1.342673739,3.610196778,52,359,0.348305995,0,13.73937511,1.359693674,2.007575737,1.410986951,0.431376456,0.983014325,-1.328025506,-2.75783414,NA,-1.041287265,0.22,28.35,36.1,-0.510825624,2.07819076,146.15,182.88,2.979528427,1.79310894,7.048030853,429.9727478,2.118310411,2.419825976,3.133371073,0,4.118838861,0,0,0,2.763805465,3.469683327,1150.028525,19.30420876,13.34566517,7.38449918,19.38884913,3.088248944
0,-2.568338173,0.667316421,5.753789335,0,0,0,0,0.93215674,45.39015152,445,5.722832733,1.680771477,6.558323083,2.615523996,1.051234799,0.337233222,1.712533864,-0.438804474,-2.143141809,-2.607390944,-3.259927664,-2.254390354,0.318295455,43.26143182,21.92890152,-0.790793421,1.607394918,140.2664318,168.5421364,2.814056265,1.660928349,6.771307887,405.0519451,1.753144633,0,4.31970787,0,0,0.922333046,3.011516141,0,3.222046128,3.947879935,1117.12595,19.53310867,13.20226567,6.868326776,17.61556812,4.76859546
1,-6.002752012,5.897296715,5.423901485,1.332740348,0.893547626,0.941607247,0.308180032,2.384816203,31.99741535,349,1.663944998,0.058966032,9.385799559,1.766900174,1.223770101,0.632635636,0.653093911,-0.341611157,-1.46400131,-0.255302587,-1.983508937,-2.79581125,0.302019902,17.2741251,33.77672654,-0.043820368,2.462543782,74.42257689,177.1186973,3.812016255,2.240283506,9.19093858,584.7408718,2.02353286,1.004929112,4.348513819,0,2.424786714,1.247394673,1.178237389,0.121538074,1.623995626,2.1156466,974.1611796,17.9526526,11.56237233,5.16539639,21.99483046,3.282873242
0,-7.856052807,3.365673826,5.042414979,0.086334864,0.971202359,2.006633273,0.118884523,4.661383119,31,327,0.403912572,0.006292156,14.3879203,0.893074385,1.606526071,1.095755774,0.686626149,0.990395487,-2.055449358,-4.247250877,-3.738634269,-0.357699483,0.353038774,35.9893688,27.98706943,-0.808212992,1.246324665,147.8528945,153.8011452,3.842164647,2.620662043,8.023348644,535.1295963,1.7999912,0,3.632041893,2.682107935,2.611831884,1.899236769,0,2.830876771,2.265794844,3.062576331,1154.623327,21.1132395,14.50782578,7.894238716,22.51016172,6.05703454
1,-2.738762843,0.878381159,5.508304703,1.046876614,2.244635462,2.550363867,2.973555402,3.954465128,46,420,1.763785067,0.456786414,4.874848774,2.933978633,0.807351477,-0.142105882,1.124428112,-0.24105103,-0.543173772,-0.434747068,-2.813763229,-4.425223948,0.302151261,18.47582353,30.88441176,-0.22208319,2.47463984,96.9952437,154.6535126,4.198453925,2.65264207,9.490325187,603.6015686,0.954217784,2.961106032,3.920224575,0,3.213483159,0.738329403,1.904237453,0,2.037965019,2.724552808,1073.991212,17.51717266,11.48815927,5.45523509,17.69125208,4.149172005
1,-6.346717645,1.236052698,1.93521796,0,2.126105812,2.64100855,0,1.810607529,42,378,2.526622163,2.913715505,9.376539284,0.107270797,0.896356721,0.749787587,-0.211979659,0.648417244,-2.218494077,-3.639469444,-0.227079941,2.640763828,0.26,31.73,33.79,-0.105360516,2.773213527,152.4,24.07,3.902942572,2.571376815,8.463886936,553.1837698,1.528939372,3.146976949,0.80512637,0.847855741,0.940983344,0.178407657,4.157682004,1.876996994,2.659015067,4.44830436,1120.776153,20.18238551,15.7527616,11.31936206,23.41751602,10.45335102
1,-6.494560125,2.42063476,3.168950928,1.330235095,1.593639224,2.477576027,0,4.06001629,52,402,0.85053786,0.10308452,11.76418248,0.996680458,1.251884335,0.797758463,0.406635478,0.515104242,-1.888456422,-2.083179166,-0.233423814,2.274411727,0.2,16.12,55.28,-0.733969175,2.574137784,152.4,158.95,4.001363032,2.49825513,9.146054575,586.6468139,0.716357625,2.355398321,3.945515061,0,1.947703335,2.850863837,1.399001201,2.257084457,2.190728988,2.740921921,1099.36345,19.99579938,14.33939011,8.680623312,21.54217077,5.958918471
0,-4.154281208,0.322807874,5.00048914,0.401341391,0.522607792,1.408273268,0.158374551,2.765110002,47,372,2.119502223,0.335590013,14.62152672,1.261543748,1.515458805,1.002867982,0.555579059,1.41984976,-2.179093909,-4.133418086,-4.610383753,-1.031990666,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.439205612,2.149326074,7.848535543,494.5067367,3.07634462,0,3.593754442,3.026728374,2.538973871,1.822156946,1.841920435,0,1.341113553,1.819855369,1139.643405,20.15308471,13.55256946,6.950220879,19.54854754,5.188303722
0,-3.894601642,0.507419831,5.510893477,2.726918686,1.257484134,1.676496547,0.649777084,1.117571969,54,359,2.800954178,0.756326082,14.75,0.693147181,0.832909102,1.212983906,-0.510825584,1.526056283,-2.407945564,-5.298317367,-5.449140256,-3.675292141,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.062295551,1.846794844,7.230089644,441.5255552,2.447464892,0,3.771451211,0,3.172951117,2.829797457,2.216815181,0,2.606560538,3.327546926,1133.921814,19.46386182,13.18759233,6.904176676,18.46343566,3.990595639
0,-2.886205449,3.157638515,5.977718945,0,0,0,0,2.123726542,45,445,1.511931658,0.223143551,10.91006947,-0.166131359,1.171629156,0.803824635,0.293291825,-0.432932955,-1.868117985,-1.12830891,-3.153462663,-1.639304522,0.31,18.26,30.809375,-0.020202707,2.276241118,74.8,175.41,2.260455012,1.354807317,5.364608526,332.4505157,1.981001469,0,4.33073334,0,0,0,2.983153491,0,1.810295099,2.46911732,949.4558106,19.40505981,12.57265377,5.735066891,19.12015701,2.961495583
0,-6.424064498,2.540025949,4.365156308,0.19658098,0.926807288,1.442778721,1.840170264,1.291430574,44,355,0.544832071,0.004335267,14.75,0.693147181,0.832909102,1.212983906,-0.510825584,1.526056283,-2.407945564,-5.298317367,-5.449140256,-3.675292141,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.409736568,2.100470371,7.881897517,492.1279145,1.936974096,0,4.061478705,0,2.435998811,2.248352921,0.135249684,2.907245251,1.557054452,2.299465709,1118.7369,20.59750343,13.64466673,6.68809686,21.72976491,4.061452277
0,-3.146396106,1.007227727,6.500265562,0.220232197,0.043390755,0.065784973,0.01758287,0.077600179,49,366.1079084,1.631265808,0.191151637,10.49313396,0.669285043,1.335933881,0.765947389,0.698013992,-0.220401104,-1.999199009,-1.787936946,-3.379370276,-2.212479954,0.399578714,34.28453806,24.71048041,-0.596489614,0.918304962,121.7574772,182.854235,2.348723858,1.444333596,5.446625229,353.1150553,2.23028722,0,4.485331269,0,0.259004257,0,1.546602793,0,2.370051788,3.186991883,988.4930939,17.71866724,11.64573982,5.568105575,17.65461438,4.699802366
0,-1.869018036,1.137512438,6.877736243,0,0,0,0,0.000129919,46.20846906,443.3279045,0.327089431,0.042514373,5.809688562,2.717952486,0.93942435,0.151095113,0.481253205,-0.731566331,-1.526043296,-0.769833378,-2.804268683,-2.158516698,0.258650923,17.73121336,37.88335233,-0.524821041,2.734267211,84.32682953,175.6985423,2.859481327,1.726488534,6.739860718,439.2349761,0.61056778,0,4.58704823,0,0,0.681681043,0.681681043,0,1.708892944,2.270628205,1157.043872,15.20780782,9.78210958,4.351459287,15.64051739,4.067548724
0,-9.115030192,4.025922956,4.326130102,0,0,0,0,0.017944036,45,380,0.235774981,0,14.5,0.810930216,1.348073124,1.085189281,0.058268854,1.193922454,-2.120263561,-4.605170186,-5.449140256,-3.675292141,0.28,33.89,41.88,-0.820980552,1.906575144,146.05,172.82,3.462786508,2.138650621,7.989881256,496.2883515,3.873831647,0,3.700402842,0,0,1.850654702,0,2.20232013,1.783764949,2.510242351,1095.535992,20.49637808,13.4895638,6.475762753,22.27683925,4.803248567
0,-2.717155378,2.240709689,6.372466952,0,0,0,0,0.092882114,49.01984511,505,0.731240714,0.003382463,13.73937511,1.359693674,2.007575737,1.410986951,0.431376456,0.983014325,-1.328025506,-2.75783414,NA,-1.041287265,0.3,19.45,21.41,-0.616186139,2.104134154,89.03,180.19,4.018797673,2.429665224,9.461594691,578.2369349,0.835893008,0,4.541552828,0,0,1.911011434,0.092401792,0,1.379504864,1.635420612,1337.584552,17.66721815,11.3925044,5.113236758,18.61770118,2.303756072
1,-6.562394095,3.61990444,4.765244152,3.810788334,2.412585988,2.98168052,2.459390055,5.080095754,51.95348837,453,2.837081194,0.15082289,12.43429829,1.695356821,1.705059123,1.674179695,0.861059259,-0.165129748,-2.064525603,-3.488650987,-4.055979292,-1.652743113,0.35,21.62,37.69,-0.891598119,1.771556762,97.24,166.95,4.014527798,2.605237007,8.836694717,569.6836548,0,3.954369419,3.188656339,3.087866167,1.201644514,0,1.201644514,0,2.880307738,3.848303102,1089.819092,18.34787369,12.41855812,6.479800224,19.69632184,4.378871
0,-2.413687506,1.154362304,6.383920044,0,0.047582715,0.072063742,0.019305619,0.458725049,52,359,0.731652145,0.563044415,9.191103383,0.503823417,1.042407671,0.632208967,0.336391638,-0.475132918,-1.748377589,-1.148963095,-3.303995193,-1.633923405,0.296052632,17.86955166,35.03577648,-0.23389395,2.528956438,81.4795809,173.8833658,2.308514164,1.407656756,5.394366801,347.9436953,0.744131785,0,4.561942495,0,0.281326637,0.629777566,1.36710558,0,2.186472968,3.00358311,1036.478779,18.06410504,12.22108973,6.373248081,17.65267788,4.011375824
1,-5.439107037,2.138771208,4.850269871,1.143384205,0.556729783,1.470705699,0.117035612,2.854024945,33,327,2.251049885,0.140680369,14.335812,1.556844532,2.235298466,0.533227237,1.400219866,0.707322761,-1.821342341,-2.753857649,-3.888333725,-0.216832635,0.43,39.94798271,15.37200048,-1.004547316,1.170778793,144.9487752,162.6768372,3.659207911,2.423283918,7.888010042,515.2342012,2.74735712,0.755521979,3.775132058,2.615943338,2.508560009,2.204880117,1.536939522,1.120152558,1.953899746,2.594082805,1131.474249,21.04662976,14.39263987,7.733412655,20.91917752,6.637934458
1,-6.285078847,3.861024404,4.767534967,0.103077782,0.5036337,1.372766793,0.103567378,3.47215535,38,327,4.157685936,1.021129939,14.62152672,1.261543748,1.515458805,1.002867982,0.555579059,1.41984976,-2.179093909,-4.133418086,-4.610383753,-1.031990666,0.3,33.65580347,25.16081976,-0.687981392,1.349594897,135.5562486,118.1554126,3.658356613,2.400689162,7.961949266,517.2336366,2.788410239,0.653839602,3.613672574,1.461313195,2.396907716,1.734984197,2.568950363,2.656509243,2.679519167,3.361752402,1132.871084,20.89627017,14.13596088,7.370768793,22.03240369,5.416604249
0,-5.544340675,1.693227438,1.566309857,0,0,0,0,4.092540455,47,402,1.336960587,0,12.81934357,0.918687873,2.640845232,0.709516518,0.24059043,0.021108616,-0.336974603,-0.078550918,0.157003712,1.584505901,0.205422535,16.86295775,52.39401408,-0.763146595,2.545912309,152.4,156.1890845,4.039828677,2.543769131,9.159496536,586.2342684,0.878983679,0,2.802933487,0,0,2.447843232,0,3.931825633,3.137558498,3.741169773,1076.184024,20.02832711,14.22779543,8.422583882,20.66613309,4.890905143
